sku,code,gtin,name,brand,color,model,price,sizes,errors,images,season,made_in,category,feed_name,department,product_id,season_year,color_original,made_in_original,category_original,materials_original,department_original,unit_system_name_original,year,collection,dimensions,collection_original,title,sizes_raw,season_raw,description,size_system,category_item,season_display,sizes_original,vendor_product_id,lens_all_matches,lens_brand_matches,_missing_fields,_has_images,_image_count
CHS5WQ01.PIN,CHC25S07IPN-26C Pink Tea,[],WMN SHOES,CHLO�,pink,CHC25S07IPN-26C Pink Tea,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS25,Bangladesh (BD),WMN SHOES,bedin,female,,,,,,100%Leather,DONNA,,2025,,,,,,,KICK SNEAKERS,,,,,,,,5,false,0
COCRWE01.BLK,PERMDE012FI0001-9999 BLACK,[],WMN TOP,COURR�GES,black,PERMDE012FI0001-9999 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Bulgaria (BG),WMN TOP,bedin,female,,,,,,85%Cotton 1%Elastane 14%Polyamide,DONNA,,,,,,,,,REEDITION KNIT TANK TOP,,,,,,,,6,false,0
COCRWH02.WHI,VESJTS017JS0070-0098 HERITAGE WHITE/BLACK,[],WMN T-SHIRT,COURR�GES,white,VESJTS017JS0070-0098 HERITAGE WHITE/BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN T-SHIRT,bedin,female,,,,,,100%Cotton,DONNA,,,,,,,,,SIGNATURE CONTRAST T-SHIRT,,,,,,,,6,false,0
COCRWT02.AZU,VESDPA918DE0041-7052 VINTAGE MEDIUM BLUE,[],WMN TROUSER,COURR�GES,azure,VESDPA918DE0041-7052 VINTAGE MEDIUM BLUE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),WMN TROUSER,bedin,female,,,,,,,DONNA,,,,,,,,,BOOTCUT DENIM PANTS,,,,,,,,7,false,0
COCRWE01.WHI,PERMDE012FI0001-0001 HERITAGE WHITE,[],WMN TOP,COURR�GES,white,PERMDE012FI0001-0001 HERITAGE WHITE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Bulgaria (BG),WMN TOP,bedin,female,,,,,,85%Cotton 1%Elastane 14%Polyamide,DONNA,,,,,,,,,REEDITION KNIT TANK TOP,,,,,,,,6,false,0
COCRWK01.BLK,PERCJU001VY0014-9999 BLACK,[],WMN SKIRT,COURR�GES,black,PERCJU001VY0014-9999 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Serbia (RS),WMN SKIRT,bedin,female,,,,,,88%Cotton 10%Polyurethane 2%Elastane,DONNA,,,,,,,,,REEDITION VINYL SKIRT BLK,,,,,,,,6,false,0
COCRWJ01.BRG,PERCBL005VY0014-4010 BURGUNDY,[],WMN JACKET,COURR�GES,burgundy,PERCBL005VY0014-4010 BURGUNDY,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN JACKET,bedin,female,,,,,,88%Cotton 2%Spandex/Elastane 10%Polyurethane,DONNA,,,,,,,,,REEDITION VINYL JACKET MASTIC BURGUNDY,,,,,,,,6,false,0
COCRWK01.BRG,PERCJU001VY0014-4010 BURGUNDY,[],WMN SKIRT,COURR�GES,burgundy,PERCJU001VY0014-4010 BURGUNDY,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Serbia (RS),WMN SKIRT,bedin,female,,,,,,88%Cotton 10%Polyurethane 2%Elastane,DONNA,,,,,,,,,REEDITION VINYL SKIRT BURGUNDY,,,,,,,,6,false,0
COS6WJ01.GRE,223CBL005VY0014-7038 LIGHT MINT,[],WMN JACKET,COURR�GES,green,223CBL005VY0014-7038 LIGHT MINT,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN JACKET,bedin,female,,,,,,88%Cotton 2%Spandex/Elastane 10%Polyurethane,DONNA,,,,,,,,,REEDITION VINYL JACKET BLK,,,,,,,,6,false,0
COCRWJ01.GRY,PERCBL005VY0014-9100 MASTIC GREY,[],WMN JACKET,COURR�GES,grey,PERCBL005VY0014-9100 MASTIC GREY,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN JACKET,bedin,female,,,,,,88%Cotton 2%Spandex/Elastane 10%Polyurethane,DONNA,,,,,,,,,REEDITION VINYL JACKET MASTIC GREY,,,,,,,,6,false,0
COCRWH02.BLK,VESJTS017JS0070-9901 BLACK/HERITAGE WHITE,[],WMN T-SHIRT,COURR�GES,black,VESJTS017JS0070-9901 BLACK/HERITAGE WHITE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN T-SHIRT,bedin,female,,,,,,100%Cotton,DONNA,,,,,,,,,SIGNATURE CONTRAST T-SHIRT,,,,,,,,6,false,0
COS6WJ01.BRO,223CBL005VY0014-1099 LIGHT MOCHA,[],WMN JACKET,COURR�GES,brown,223CBL005VY0014-1099 LIGHT MOCHA,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN JACKET,bedin,female,,,,,,88%Cotton 2%Spandex/Elastane 10%Polyurethane,DONNA,,,,,,,,,REEDITION VINYL JACKET BLK,,,,,,,,6,false,0
COF5MM01.BLK,325MPU239FI0036-9999 BLACK,[],MAN KNITWEAR,COURR�GES,black,325MPU239FI0036-9999 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Italy (IT),MAN KNITWEAR,bedin,male,,,,,,100% MERINO WOOL,UOMO,,2025,,,,,,,BOATNECK RIBBED WOOL SWEATER,,,,,,,,5,false,0
COF5WE01.BRO,325JDE143JS0194-1098 MOCHA,[],WMN TOP,COURR�GES,brown,325JDE143JS0194-1098 MOCHA,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Portugal (PT),WMN TOP,bedin,female,,,,,,,DONNA,,2025,,,,,,,UNDRESSED 90`S RIB BUCKLE TANK,,,,,,,,6,false,0
COF5WK02.BLK,325CJU292WO0144-9901 BLACK/HERITAGE WHITE,[],WMN SKIRT,COURR�GES,black,325CJU292WO0144-9901 BLACK/HERITAGE WHITE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Romania (RO),WMN SKIRT,bedin,female,,,,,,100% WOOL - 100% VISCOSE,DONNA,,2025,,,,,,,2POCKET ZIPPED CAVIAR MINI SKIRT,,,,,,,,5,false,0
COF5WH02.WHIBLK,325JTS228JS0203-0098 HERITAGE WHITE/BLACK,[],WMN T-SHIRT,COURR�GES,white,325JTS228JS0203-0098 HERITAGE WHITE/BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Portugal (PT),WMN T-SHIRT,bedin,female,,,,,,100% COTTON,DONNA,,2025,,,,,,,CIRCLE CONTRAST LS T-SHIRT,,,,,,,,5,false,0
COF5WE01.WHI,325JDE143JS0194-0001 HERITAGE WHITE,[],WMN TOP,COURR�GES,white,325JDE143JS0194-0001 HERITAGE WHITE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Portugal (PT),WMN TOP,bedin,female,,,,,,,DONNA,,2025,,,,,,,UNDRESSED 90`S RIB BUCKLE TANK,,,,,,,,6,false,0
COF5WT01.BLK,325MPA428FI0001-9999 BLACK,[],WMN TROUSER,COURR�GES,black,325MPA428FI0001-9999 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Bulgaria (BG),WMN TROUSER,bedin,female,,,,,,70% VISCOSE 30% POLYESTER,DONNA,,2025,,,,,,,2-POCKETS RIB KNIT PANTS,,,,,,,,5,false,0
COF5WY01.BRO,325ACT043CO0160-1098 MOCHA,[],WMN HAT,COURR�GES,brown,325ACT043CO0160-1098 MOCHA,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Bulgaria (BG),WMN HAT,bedin,female,,,,,,"100% COTTON, 80% COTTON, 20% POLYESTER",DONNA,,2025,,,,,,,COURREGES EMBROIDERED CAP,,,,,,,,5,false,0
COF5WT02.AZU,VESDPA253DE0041-7052 VINTAGE MEDIUM BLUE,[],WMN TROUSER,COURR�GES,blue,VESDPA253DE0041-7052 VINTAGE MEDIUM BLUE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Italy (IT),WMN TROUSER,bedin,female,,,,,,98% COTTON 2% ELASTANE  100% COTTON,DONNA,,2025,,,,,,,HAMMER DENIM BAGGY PANTS,,,,,,,,5,false,0
COF5WE01.BLK,325JDE143JS0194-9999 BLACK,[],WMN TOP,COURR�GES,black,325JDE143JS0194-9999 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Portugal (PT),WMN TOP,bedin,female,,,,,,,DONNA,,2025,,,,,,,UNDRESSED 90`S RIB BUCKLE TANK,,,,,,,,6,false,0
COF5WY02.WHI,325MCP017FI0036-1098 MOCHA,[],WMN HAT,COURR�GES,brown,325MCP017FI0036-1098 MOCHA,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Bulgaria (BG),WMN HAT,bedin,female,,,,,,100% MERINO WOOL,DONNA,,2025,,,,,,,AC LIGHT WOOL BEANIE,,,,,,,,5,false,0
COF5WS01.IVO,325CCH094VI0073-1001 IVORY,[],WMN SHIRT,COURR�GES,ivory,325CCH094VI0073-1001 IVORY,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Italy (IT),WMN SHIRT,bedin,female,,,,,,,DONNA,,2025,,,,,,,OFF-SHOULDER SATIN TOP,,,,,,,,6,false,0
BOSS 1844/S 807,,"[""197737197025""]",BOSS 1844-S,Boss Hugo Boss,black,BOSS 1844/S,0,[],"[{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""code""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,China,SUNGLASSES,indicevision_v2,male,,,,,,Acetate,Man,,2025,,,,,,,,,,,,,,,5,false,0
CGOP-9325-02-50,,"[""5056322131705""]",CGOP-9325-02-50,Cutler and Gross,002 havana,CGOP-9325-02-50,0,[],"[{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""code""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Italy,OPTICAL,indicevision_v2,unisex,,,,,,Acetate,Unisex,,2025,,,,,,,,,,,,,,,5,false,0
2808 45309.6,2808 45309.6,[],Unknown,BRANDO-LUBIAM,green,2808 45309,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,FIELD JACKET,breficom,male,,,,,,72% COTTON 28% FLAX,MEN,,2024,,,,,,,,,,,,,,,8,false,0
1486 45317.3,1486 45317.3,[],Unknown,BRANDO-LUBIAM,grey,1486 45317,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,VEST,breficom,male,,,,,,59% COTTON 41% RAYON,MEN,,2024,,,,,,,,,,,,,,,8,false,0
3345 34041.3,3345 34041.3,[],Unknown,BRANDO-LUBIAM,black,3345 34041,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,ITALY,SINGLE BREASTED DRESS,breficom,male,,,,,,100% WOOL LINING 100% VISCOSE,MEN,,2023,,,,,,,Smoking in lana,,,,,,,,7,false,0
3122/3 3126.3,3122/3 3126.3,[],Unknown,BRANDO-LUBIAM,blue,3122/3 3126,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy,SINGLE BREASTED DRESS,breficom,male,,,,,,100% WOOL,MEN,,2023,,,,,,,,,,,,,,,8,false,0
8471 64213.5,8471 64213.5,"[""102129845"",""102129846"",""102129847""]",Trousers,BRANDO-LUBIAM,grey,8471 64213,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS26,,PANTS,breficom,male,,,,,,100% Virgin Wool,MEN,,2026,,,,,,,Trousers,,,,,,,,5,false,0
8471 64215.4,8471 64215.4,"[""102129848"",""102129849"",""102129850"",""102129851""]",Trousers,BRANDO-LUBIAM,blue,8471 64215,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS26,,PANTS,breficom,male,,,,,,100% Virgin Wool,MEN,,2026,,,,,,,Trousers,,,,,,,,5,false,0
5990_8531_522/4.4,5990_8531_522/4.4,[],Unknown,BRANDO-LUBIAM,multicolor,5990_8531_522/4,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS25,Italy,DRESS,breficom,male,,,,,,,MEN,,2025,,,,,,,,,,,,,,,7,false,0
20301_8531.9,20301_8531.9,[],Unknown,BRANDO-LUBIAM,brown,20301_8531,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,Italy,PANTS,breficom,male,,,,,,,MEN,,2024,,,,,,,,,,,,,,,7,false,0
5887_8531_305/4.4,5887_8531_305/4.4,[],Unknown,BRANDO-LUBIAM,multicolor,5887_8531_305/4,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS25,Italy,DRESS,breficom,male,,,,,,,MEN,,2025,,,,,,,,,,,,,,,7,false,0
522/1_5990+8531.1,522/1_5990+8531.1,[],Unknown,BRANDO-LUBIAM,blue,522/1_5990+8531,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy,SINGLE BREASTED DRESS,breficom,male,,,,,,,MEN,,2023,,,,,,,,,,,,,,,8,false,0
2686 63401.5,2686 63401.5,"[""102129793"",""102129794"",""102129795"",""102129796""]",Jacket,BRANDO-LUBIAM,grey,2686 63401,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS26,,JACKET,breficom,male,,,,,,57% LINEN 43% VIRGIN WOOL,MEN,,2026,,,,,,,Jacket,,,,,,,,5,false,0
